,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1730,Gift & A Curse,Traumazine,Megan Thee Stallion,2022-08-12,172155,60,0.933,0.0265,0.757,0.0,0.139,-4.602,0.282,140.078,4
1731,Plan B,Traumazine,Megan Thee Stallion,2022-08-12,163764,63,0.898,0.0674,0.522,0.0,0.108,-5.872,0.337,85.054,4
1732,WAP,Músicas Para Treinar,Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1733,Girls in the Hood,Good News,Megan Thee Stallion,2020-11-20,154389,67,0.821,0.00711,0.816,0.0,0.0645,-3.835,0.352,179.974,4
1734,WAP,Músicas Para Treino,Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1735,Cocky Af,Tina Snow,Megan Thee Stallion,2018-12-21,177376,63,0.628,0.00629,0.621,0.0,0.113,-9.585,0.356,130.016,4
1736,WAP,Músicas Para Malhar,Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1737,Cognac Queen,Tina Snow,Megan Thee Stallion,2018-12-21,222752,64,0.79,0.0593,0.709,0.0,0.0794,-5.806,0.224,131.079,4
1738,WAP,Throwback Vibes,Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1739,WAP,Hits para malhar e ficar gostosa,Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1740,RNB (feat. Megan Thee Stallion),Rich Slave,Young Dolph,2020-08-14,211213,60,0.887,0.0226,0.684,0.0,0.462,-6.36,0.267,85.005,4
1741,Flamin’ Hottie,Flamin’ Hottie,Megan Thee Stallion,2022-02-04,108493,60,0.939,0.0296,0.798,0.0,0.105,-3.885,0.2,127.136,4
1742,WAP,Rap Summer,Various Artists,2023-05-26,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1743,Hot Girl,Tina Snow,Megan Thee Stallion,2018-12-21,196281,63,0.761,0.000278,0.637,0.0,0.251,-5.432,0.313,185.904,4
1744,WAP,Silly Girly Mood,Various Artists,2023-05-26,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1745,WAP,"Vamos galera, mulheres!",Various Artists,2023-05-26,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1746,THICK (feat. Megan Thee Stallion) - Remix,THICK (feat. Megan Thee Stallion) [Remix],DJ Chose,2020-10-30,205296,53,0.877,0.0288,0.747,0.0,0.273,-5.873,0.365,145.162,4
1747,Savage Remix (feat. Beyoncé),Good News,Megan Thee Stallion,2020-11-20,242000,60,0.753,0.0159,0.745,0.0,0.127,-4.776,0.334,169.02,4
1748,WAP,hot girl summer,Various Artists,2023-05-26,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1749,Don’t Stop (feat. Young Thug),Good News,Megan Thee Stallion,2020-11-20,187992,54,0.935,0.000773,0.665,0.0,0.138,-4.65,0.0779,138.027,4
1750,Chemical,Chemical,Post Malone,2023-04-14,184013,90,0.498,0.00136,0.897,0.0,0.118,-4.907,0.045,169.902,4
1751,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,88,0.695,0.192,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
1752,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,88,0.733,0.121,0.67,0.0,0.121,-6.009,0.0751,100.964,4
1753,Mourning,Mourning,Post Malone,2023-05-19,147819,83,0.596,0.0971,0.651,0.0,0.279,-4.604,0.0331,73.959,4
1754,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,84,0.63,0.215,0.804,0.0,0.253,-4.183,0.0363,123.146,4
1755,Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,84,0.76,0.556,0.479,0.0,0.0703,-5.574,0.0466,89.911,4
1756,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4
1757,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,82,0.556,0.0689,0.538,0.0,0.196,-5.408,0.0382,143.95,4
1758,Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,84,0.829,0.136,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4
1759,Post Malone (feat. RANI),Magnets EP,Sam Feldt,2019-05-24,174444,69,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4
1760,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,84,0.755,0.533,0.522,0.0,0.0685,-4.368,0.0575,89.96,4
1761,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,229573,77,0.499,0.0906,0.8,0.0,0.147,-2.665,0.0502,139.919,4
1762,Cooped Up (with Roddy Ricch),Twelve Carat Toothache,Post Malone,2022-06-03,185857,76,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
1763,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,83,0.68,0.331,0.578,0.0,0.135,-5.804,0.04,145.038,4
1764,Wrapped Around Your Finger,Twelve Carat Toothache,Post Malone,2022-06-03,193565,75,0.744,0.0493,0.628,0.0,0.317,-5.435,0.0287,119.966,4
1765,Cooped Up / Return Of The Mack,Cooped Up / Return Of The Mack,Post Malone,2022-10-21,127253,76,0.727,0.01,0.839,3.63e-06,0.177,-4.781,0.184,95.485,4
1766,Go Flex,Stoney (Deluxe),Post Malone,2016-12-09,179613,80,0.665,0.228,0.498,0.0,0.0757,-8.185,0.0832,81.967,4
1767,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018-04-27,221440,79,0.75,0.546,0.56,0.0,0.111,-8.094,0.105,140.06,4
1768,White Iverson,Stoney (Deluxe),Post Malone,2016-12-09,256533,79,0.675,0.233,0.562,0.0,0.0816,-7.678,0.0352,130.098,4
1769,Hollywood's Bleeding,Hollywood's Bleeding,Post Malone,2019-09-06,156266,79,0.405,0.331,0.646,0.0,0.103,-3.206,0.0476,130.218,4
1770,Candy Paint,beerbongs & bentleys,Post Malone,2018-04-27,227533,78,0.664,0.64,0.667,1.22e-06,0.0753,-5.941,0.154,180.064,4
1771,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,81,0.548,0.456,0.653,0.0,0.103,-3.875,0.081,150.068,4
1772,rockstar,beerbongs & bentleys,Post Malone,2018-04-27,218146,56,0.594,0.145,0.507,0.000871,0.132,-6.141,0.0816,159.729,4
1773,One Right Now (with The Weeknd),Twelve Carat Toothache,Post Malone,2022-06-03,192721,76,0.682,0.0363,0.764,0.0,0.103,-5.411,0.0477,97.023,4
1774,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,47,0.564,0.0703,0.545,0.0,0.174,-5.506,0.0372,143.951,4
1775,Motley Crew,Motley Crew,Post Malone,2021-07-09,184213,77,0.797,0.0904,0.631,3.71e-06,0.0998,-3.818,0.0786,129.915,4
1776,Mourning,Mourning,Post Malone,2023-05-19,147819,70,0.599,0.0781,0.689,0.0,0.278,-4.751,0.0327,74.02,4
1777,Post Malone (feat. RANI),Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,174444,68,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4
1778,One Right Now (with The Weeknd),One Right Now,Post Malone,2021-11-05,193506,79,0.687,0.0361,0.781,0.0,0.0755,-4.806,0.053,97.014,4
1779,92 Explorer,beerbongs & bentleys,Post Malone,2018-04-27,211426,73,0.798,0.265,0.733,1.25e-06,0.114,-4.811,0.0476,146.046,4
1780,Chemical,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,183410,0,0.502,0.00151,0.881,0.0,0.103,-4.854,0.0435,169.964,4
1781,Spoil My Night (feat. Swae Lee),beerbongs & bentleys,Post Malone,2018-04-27,194560,68,0.672,0.341,0.717,2.4e-05,0.106,-2.714,0.034,160.981,4
1782,Chemical,Pride Hits 2023,Various Artists,2023-05-26,183410,0,0.493,0.00108,0.907,0.0,0.109,-4.698,0.0476,169.948,4
1783,Chemical,Chemical,Post Malone,2023-04-14,184004,77,0.48,0.00183,0.895,0.0,0.111,-4.872,0.0426,169.945,4
1784,Cooped Up,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,185857,0,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
1785,Post Malone (feat. RANI) - VIZE Remix,Post Malone (feat. RANI) [VIZE Remix],Sam Feldt,2019-09-12,154838,66,0.687,0.00438,0.887,0.00629,0.172,-4.97,0.0564,124.017,4
1786,Post Malone (feat. RANI) - GATTÜSO Remix,Post Malone (feat. RANI) [GATTÜSO Remix],Sam Feldt,2019-08-29,207619,53,0.542,0.0335,0.903,4.83e-06,0.111,-2.419,0.0434,127.936,4
1787,Wolves (feat. Post Malone),Detroit 2,Big Sean,2020-09-04,199758,75,0.724,0.0978,0.675,9.41e-06,0.351,-5.267,0.0867,160.048,4
1788,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,58,0.629,0.204,0.807,0.0,0.252,-4.255,0.0371,122.997,4
1789,Post Malone (feat. RIZ LA VIE),RONALD.,6 Dogs,2021-03-12,211257,43,0.679,0.225,0.438,0.000123,0.109,-10.622,0.235,83.488,4
1790,Spicy (feat. Post Malone),Featuring Ty Dolla $ign,Ty Dolla $ign,2020-10-23,143375,73,0.782,0.143,0.51,0.0,0.115,-5.724,0.0419,99.993,4
1791,Enemies (feat. DaBaby),Hollywood's Bleeding,Post Malone,2019-09-06,196760,71,0.542,0.0588,0.674,0.0,0.0955,-4.169,0.21,76.388,4
1792,Post Malone (feat. RANI) - Joe Stone Remix,Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,173333,51,0.721,0.223,0.879,0.00214,0.226,-2.191,0.231,125.985,4
1793,Waiting For Never,Twelve Carat Toothache (Deluxe),Post Malone,2022-06-07,196986,72,0.593,0.115,0.834,0.0,0.191,-3.738,0.0424,151.944,4
1794,Life's A Mess II (with Clever & Post Malone),Life’s A Mess II (with Clever & Post Malone),Juice WRLD,2021-03-05,206733,70,0.53,0.806,0.37,0.0,0.112,-9.989,0.0279,140.061,4
1795,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,66,0.736,0.106,0.681,0.0,0.12,-6.063,0.0745,100.924,4
1796,Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,75,0.617,0.0545,0.684,0.0,0.104,-3.618,0.0439,132.113,4
1797,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0.412,0.787,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4
1798,Psycho,beerbongs & bentleys,Post Malone,2018-04-27,221440,53,0.755,0.532,0.557,0.0,0.111,-7.991,0.109,139.977,4
1799,Cooped Up (with Roddy Ricch),Cooped Up,Post Malone,2022-05-12,185857,71,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
1800,Lizzo,Lizzo,Moone Walker,2022-08-25,163586,60,0.951,0.418,0.462,0.0,0.148,-10.374,0.244,120.003,4
1801,About Damn Time,About Damn Time,Lizzo,2022-04-14,191822,82,0.836,0.0995,0.743,0.0,0.335,-6.305,0.0656,108.966,4
1802,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,173325,77,0.715,0.11,0.624,0.0,0.123,-3.046,0.114,158.087,4
1803,Lizzo Remix,Lizzo Remix,Moone Walker,2022-11-18,176792,59,0.933,0.215,0.549,0.0,0.097,-8.558,0.328,119.987,4
1804,Good as Hell,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,159735,76,0.682,0.256,0.919,0.0,0.442,-3.18,0.0875,95.982,4
1805,About Damn Time,Special,Lizzo,2022-07-15,191937,80,0.836,0.0974,0.743,0.0,0.335,-6.305,0.0653,108.965,4
1806,Juice,Cuz I Love You,Lizzo,2019-04-19,195144,75,0.767,0.00611,0.889,0.0,0.402,-2.988,0.0963,119.93,4
1807,Special (feat. SZA),Special (feat. SZA),Lizzo,2023-02-09,174748,76,0.464,0.0188,0.724,0.0,0.679,-5.019,0.0705,82.526,4
1808,About Damn Time,Special,Lizzo,2022-07-14,191937,61,0.835,0.101,0.747,0.0,0.355,-6.328,0.0622,108.974,4
1809,2 Be Loved (Am I Ready),Special,Lizzo,2022-07-15,187107,81,0.721,0.0922,0.769,0.0,0.0817,-4.111,0.105,155.932,4
1810,2 Be Loved (Am I Ready),Special,Lizzo,2022-07-14,187107,77,0.721,0.0922,0.769,0.0,0.0817,-4.111,0.105,155.932,4
1811,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,173306,48,0.713,0.111,0.626,0.0,0.126,-2.891,0.124,158.08,4
1812,Rumors (feat. Cardi B),Rumors (feat. Cardi B),Lizzo,2021-08-13,172832,70,0.827,0.13,0.731,0.0,0.418,-5.524,0.088,118.992,4
1813,Boys,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,172630,67,0.892,0.00319,0.588,0.000162,0.0498,-4.287,0.11,120.042,4
1814,The Sign,Special,Lizzo,2022-07-15,165689,67,0.705,0.242,0.93,0.0,0.156,-3.388,0.0932,78.971,4
1815,Cuz I Love You,Cuz I Love You,Lizzo,2019-04-19,179978,63,0.566,0.0156,0.66,0.0,0.234,-4.039,0.0479,162.159,3
1816,Special,Special,Lizzo,2022-07-15,174398,67,0.517,0.0164,0.707,0.0,0.453,-5.474,0.0693,82.859,4
1817,Juice,Cuz I Love You,Lizzo,2019-04-18,194935,43,0.766,0.00666,0.885,0.0,0.348,-3.001,0.102,119.908,4
1818,About Damn Time - Purple Disco Machine Remix,About Damn Time (Purple Disco Machine Remix),Lizzo,2022-05-18,218476,68,0.8,0.0531,0.771,0.0,0.229,-6.638,0.123,118.991,4
1819,Special,Special,Lizzo,2022-07-14,174398,45,0.482,0.0164,0.702,0.0,0.505,-5.355,0.0918,82.147,4
1820,Lizzo Shemix,Lizzo Shemix,cupcakKe,2023-04-07,139040,46,0.866,0.246,0.537,0.0,0.199,-7.802,0.353,127.955,4
1821,Tempo (feat. Missy Elliott),Cuz I Love You,Lizzo,2019-04-19,175342,65,0.833,0.0573,0.722,1.14e-05,0.358,-5.563,0.136,107.019,4
1822,Juice,Músicas Para Treino,Various Artists,2023-05-19,195144,1,0.767,0.00611,0.889,0.0,0.402,-2.988,0.0969,119.92,4
1823,Boys,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,172630,47,0.891,0.00317,0.587,0.000154,0.0487,-4.281,0.115,120.029,4
1824,Juice,Músicas Para Treinar,Various Artists,2023-05-19,195144,1,0.767,0.00611,0.889,0.0,0.402,-2.988,0.0969,119.92,4
1825,Good as Hell (feat. Ariana Grande) - Remix,Good as Hell (feat. Ariana Grande) [Remix],Lizzo,2016,159011,65,0.668,0.298,0.892,0.0,0.735,-3.001,0.0645,95.927,4
1826,Special,Top Pop Global Hits Internacionais,Various Artists,2023-05-19,174748,1,0.464,0.0188,0.724,0.0,0.679,-5.019,0.0705,82.526,4
1827,About Damn Time,Długi Weekend,Various Artists,2023-05-19,191822,1,0.836,0.0995,0.743,0.0,0.335,-6.305,0.0656,108.966,4
1828,Birthday Girl,Special,Lizzo,2022-07-15,187544,59,0.773,0.0506,0.66,0.0,0.0416,-4.111,0.0576,115.02,4
1829,Juice,GIRL POWER,Various Artists,2023-05-19,195144,1,0.767,0.00611,0.889,0.0,0.402,-2.988,0.0969,119.92,4
1830,Good as Hell,Coconut Oil,Lizzo,2016-10-07,159735,42,0.682,0.256,0.919,0.0,0.443,-3.18,0.0874,95.983,4
1831,Special,they don't love it - top hits,Various Artists,2023-05-18,174748,0,0.464,0.0188,0.724,0.0,0.679,-5.019,0.0705,82.526,4
1832,Grrrls,Grrrls,Lizzo,2022-06-10,121112,53,0.889,0.0313,0.449,0.0,0.0581,-7.63,0.293,137.941,4
1833,Karaoke (feat. Lizzo),3rd Ward Bounce,Big Freedia,2018-06-01,185890,53,0.736,0.0358,0.967,0.0,0.398,-1.284,0.126,103.937,4
1834,Lizzzo G-Mix,Lizzzo G-Mix,Moone Walker,2023-03-24,144040,56,0.897,0.162,0.522,0.0,0.0776,-8.821,0.286,119.968,4
1835,Blame It on Your Love (feat. Lizzo),Blame It on Your Love,Charli XCX,2019-05-15,191113,55,0.716,0.0249,0.757,0.0,0.286,-2.666,0.0487,100.007,4
1836,Good as Hell (feat. Ariana Grande),Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,159011,65,0.668,0.298,0.892,0.0,0.735,-3.001,0.0645,95.927,4
1837,Lizzo,Cold with the Roc,MR. BLACKBURN,2022-08-12,163468,19,0.893,0.118,0.28,0.0,0.0849,-20.985,0.292,120.022,4
1838,Lizzo (WestCoast Remix),Lizzo (WestCoast Remix),ELDAHRADO,2023-02-17,153018,25,0.851,0.303,0.392,0.0,0.115,-12.781,0.212,119.967,4
1839,Lizzo,Lizzo,Moschino Jones,2021-12-31,196928,20,0.834,0.00829,0.678,0.0,0.179,-10.727,0.295,140.057,4
1840,Better in Color,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,133058,56,0.702,0.0353,0.928,3.02e-06,0.192,-2.039,0.199,129.894,4
1841,"Torn Apart, Pt II (Bastille Vs. GRADES Vs. Lizzo)","VS. (Other People’s Heartache, Pt. III)",Bastille,2014-12-01,61796,48,0.598,0.106,0.743,1.65e-06,0.107,-7.492,0.14,127.0,4
1842,A Change Is Gonna Come (feat. Lizzo) - Live at SXSW 2013,Spotify Sessions (Live at SXSW 2014),St. Paul & The Broken Bones,2014-07-08,316510,46,0.322,0.156,0.719,0.00695,0.668,-4.641,0.0591,148.308,3
1843,Lizzo,Lizzo,Moone Walker,2022-08-24,149813,41,0.943,0.382,0.558,0.0,0.122,-7.848,0.257,119.984,4
1844,New Eyes (feat. Lizzo),New Eyes,Clean Bandit,2014-06-02,226442,38,0.687,0.0687,0.613,0.0,0.177,-8.105,0.0622,140.074,4
1845,Water Me,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,185594,60,0.67,0.0292,0.966,0.0,0.185,-1.994,0.177,113.046,4
1846,Grrrls,Special,Lizzo,2022-07-15,121112,65,0.889,0.0313,0.449,0.0,0.0581,-7.63,0.293,137.941,4
1847,Soulmate,Cuz I Love You,Lizzo,2019-04-19,175234,62,0.693,0.00466,0.849,0.00127,0.503,-4.517,0.0892,99.021,4
1848,I Love You Bitch,Special,Lizzo,2022-07-15,148490,62,0.795,0.166,0.588,0.0,0.169,-4.266,0.0396,120.035,4
1849,Like a Girl,Cuz I Love You,Lizzo,2019-04-19,184857,64,0.694,0.0167,0.807,0.0,0.547,-3.183,0.0888,144.031,4
1850,Private Landing (feat. Justin Bieber & Future),Love Sick,Don Toliver,2023-02-24,238253,84,0.843,0.0846,0.669,1.28e-05,0.105,-4.105,0.0639,136.979,4
1851,Baby,My World 2.0,Justin Bieber,2010-01-01,214240,83,0.728,0.0401,0.859,0.0,0.111,-5.237,0.137,65.043,4
1852,Boyfriend,Believe,Justin Bieber,2012-01-01,171333,75,0.717,0.0358,0.55,0.00196,0.126,-6.019,0.0521,96.976,4
1853,Ghost,Justice,Justin Bieber,2021-03-19,153190,88,0.601,0.185,0.741,2.91e-05,0.415,-5.569,0.0478,153.96,4
1854,Yummy,Yummy,Justin Bieber,2020-01-03,210426,68,0.687,0.366,0.514,0.0,0.116,-6.612,0.0897,145.921,4
1855,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,87,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4
1856,Sorry,Purpose (Deluxe),Justin Bieber,2015-11-13,200786,83,0.654,0.0797,0.76,0.0,0.299,-3.669,0.045,99.945,4
1857,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,141805,86,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4
1858,Intentions,Intentions,Justin Bieber,2020-02-07,212868,72,0.811,0.317,0.553,0.0,0.105,-6.644,0.0552,148.014,4
1859,Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,2021-03-19,198081,84,0.677,0.321,0.696,0.0,0.42,-6.181,0.119,90.03,4
1860,Love Yourself,Purpose (Deluxe),Justin Bieber,2015-11-13,233720,85,0.609,0.835,0.378,0.0,0.28,-9.828,0.438,100.418,4
1861,Boyfriend,Believe (Deluxe Edition),Justin Bieber,2012-06-15,171333,65,0.717,0.0358,0.55,0.00198,0.126,-6.019,0.0519,96.979,4
1862,Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,77,0.806,0.3,0.546,0.0,0.102,-6.637,0.0575,147.986,4
1863,Anyone,Justice,Justin Bieber,2021-03-19,190779,74,0.685,0.185,0.521,3.59e-06,0.111,-8.285,0.0345,115.885,4
1864,Let Me Love You,Encore,DJ Snake,2016-08-05,205946,85,0.649,0.0863,0.716,2.63e-05,0.135,-5.371,0.0349,99.988,4
1865,What Do You Mean?,Purpose (Deluxe),Justin Bieber,2015-11-13,205680,80,0.845,0.59,0.567,0.00142,0.0811,-8.118,0.0956,125.02,4
1866,I Don’t Care,Twenty Tens Easy,Various Artists,2023-05-25,219946,1,0.798,0.0902,0.676,0.0,0.0894,-5.041,0.0442,101.956,4
1867,Never Say Never,Never Say Never - The Remixes,Justin Bieber,2011-01-01,227853,73,0.739,0.0181,0.807,0.0,0.295,-5.063,0.0652,97.048,4
1868,Ghost,Justice,Justin Bieber,2021-03-19,153190,76,0.604,0.178,0.741,3.49e-05,0.409,-5.571,0.0475,153.947,4
1869,I Don’t Care,Happy Pop Songs,Various Artists,2023-05-26,219946,0,0.798,0.0902,0.676,0.0,0.0894,-5.041,0.0442,101.956,4
1870,Anyone,Anyone,Justin Bieber,2021-01-01,190779,74,0.686,0.181,0.538,3.13e-06,0.113,-8.026,0.0345,115.884,4
1871,I Don’t Care,Upbeat Pop 2023,Various Artists,2023-05-26,219946,0,0.798,0.0902,0.676,0.0,0.0894,-5.041,0.0442,101.956,4
1872,One Time,My World,Justin Bieber,2009-01-01,215866,72,0.691,0.0631,0.853,7.13e-05,0.082,-2.528,0.0372,145.999,4
1873,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,82,0.597,0.223,0.45,0.0,0.382,-6.658,0.0418,178.765,3
1874,Company,Purpose (Deluxe),Justin Bieber,2015-11-13,208120,71,0.59,0.132,0.797,0.0,0.0846,-4.901,0.0614,94.948,4
1875,Beautiful Love - Free Fire,Mega Hits Summer 2023,Various Artists,2023-05-18,207837,3,0.797,0.0447,0.595,1.53e-06,0.108,-7.482,0.0465,110.985,4
1876,Beauty And A Beat,Believe (Deluxe Edition),Justin Bieber,2012-06-15,227986,77,0.602,0.000688,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4
1877,Purpose,Purpose (Deluxe),Justin Bieber,2015-11-13,210160,67,0.481,0.9,0.285,0.0,0.123,-10.848,0.0424,130.029,4
1878,Ghost,Mood: Asado,Various Artists,2023-05-26,153190,0,0.604,0.178,0.741,3.49e-05,0.409,-5.571,0.0475,153.947,4
1879,Overboard,My World 2.0,Justin Bieber,2010-01-01,251186,60,0.479,0.183,0.788,0.0,0.146,-5.212,0.0542,173.963,4
1880,Stuck In The Moment,My World 2.0,Justin Bieber,2010-01-01,222960,63,0.721,0.165,0.698,0.0,0.133,-6.353,0.0526,89.987,4
1881,Off My Face,Justice,Justin Bieber,2021-03-19,156467,78,0.509,0.92,0.228,0.0,0.104,-8.68,0.0332,90.674,4
1882,Baby,Smash Hits 2000,Various Artists,2021-04-13,216613,33,0.731,0.0457,0.842,0.0,0.0988,-5.358,0.113,65.027,4
1883,Lifetime,Justice (Triple Chucks Deluxe),Justin Bieber,2021-03-26,207020,62,0.48,0.771,0.274,0.0,0.114,-7.083,0.0317,179.637,3
1884,I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,2019-07-12,219946,75,0.798,0.0902,0.676,0.0,0.0894,-5.041,0.0442,101.956,4
1885,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,78,0.654,0.153,0.63,0.0,0.111,-4.644,0.0259,89.991,4
1886,Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,2021-03-19,198081,56,0.698,0.374,0.684,0.0,0.434,-6.239,0.0972,89.926,4
1887,Love Me,My World,Justin Bieber,2009-01-01,191573,70,0.729,0.00939,0.868,0.0,0.283,-3.319,0.0609,124.957,4
1888,Bigger,My World,Justin Bieber,2009-01-01,197800,50,0.78,0.166,0.733,0.0,0.341,-2.851,0.112,104.086,4
1889,No Pressure,Purpose (Deluxe),Justin Bieber,2015-11-13,286853,61,0.644,0.121,0.595,0.0,0.279,-6.877,0.215,148.889,3
1890,Let Me Love You,Brunch & Pop,Various Artists,2023-05-26,205946,0,0.475,0.0863,0.715,2.67e-05,0.135,-5.371,0.058,199.892,4
1891,Yummy,Changes,Justin Bieber,2020-02-14,208520,70,0.676,0.345,0.506,0.0,0.118,-6.652,0.0958,145.842,4
1892,Confirmation,Changes,Justin Bieber,2020-02-14,170586,59,0.438,0.608,0.315,0.0,0.151,-8.186,0.0375,190.064,3
1893,Somebody,Justice,Justin Bieber,2021-03-19,179414,63,0.551,0.000284,0.756,9.48e-05,0.118,-7.679,0.045,75.991,4
1894,No Sense,Purpose (Deluxe),Justin Bieber,2015-11-13,275040,63,0.643,0.0478,0.499,0.0,0.108,-6.795,0.0308,133.978,4
1895,As Long As You Love Me,Believe,Justin Bieber,2012-01-01,229466,65,0.571,0.0807,0.873,0.0,0.361,-3.382,0.0997,139.691,4
1896,Heartbreaker,Journals,Justin Bieber,2014-05-13,262840,61,0.568,0.146,0.517,0.0,0.343,-7.316,0.0894,104.443,4
1897,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,78,0.798,0.0912,0.675,0.0,0.0894,-5.041,0.0442,101.956,4
1898,Mistletoe,Under The Mistletoe (Deluxe Edition),Justin Bieber,2011-01-01,182946,62,0.657,0.498,0.56,0.0,0.0794,-9.049,0.0467,161.993,4
1899,Never Let You Go,My World 2.0,Justin Bieber,2010-01-01,264400,58,0.66,0.00141,0.811,1.17e-06,0.251,-4.852,0.0357,103.191,4
1900,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,88,0.866,0.38,0.813,0.0,0.0779,-4.063,0.0554,121.998,4
1901,Stitches,Handwritten,Shawn Mendes,2015-04-14,206880,77,0.752,0.0151,0.754,0.0,0.0486,-6.684,0.0615,149.789,4
1902,Mercy,Illuminate (Deluxe),Shawn Mendes,2017-04-20,208733,82,0.555,0.125,0.662,0.0,0.111,-4.952,0.0827,148.128,4
1903,Treat You Better,Illuminate,Shawn Mendes,2017-04-20,187973,87,0.444,0.106,0.819,0.0,0.107,-4.078,0.341,82.695,4
1904,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,82,0.759,0.0392,0.548,0.0,0.0828,-6.049,0.029,116.967,4
1905,In My Blood,Shawn Mendes,Shawn Mendes,2018-05-25,211360,75,0.622,0.0573,0.712,0.0,0.13,-7.321,0.066,140.025,4
